YEAR,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2026,,,AA,ORD,MIA,1.0,-11.0,0.0,160.0,1197.0,,,,,
2026,,,OO,ORD,BZN,265.0,241.0,0.0,173.0,1185.0,0.0,241.0,0.0,0.0,0.0
2026,,,AA,DFW,DCA,64.0,59.0,0.0,144.0,1192.0,59.0,0.0,0.0,0.0,0.0
2026,,,UA,EWR,IAH,15.0,-4.0,0.0,216.0,1400.0,,,,,
2026,,,AA,SNA,PHX,39.0,21.0,0.0,49.0,338.0,1.0,0.0,0.0,0.0,20.0
2026,,,OO,DEN,SAF,67.0,53.0,0.0,44.0,303.0,53.0,0.0,0.0,0.0,0.0
2026,,,AS,SAN,SEA,2.0,-23.0,0.0,140.0,1050.0,,,,,
2026,,,AA,TUL,DFW,131.0,122.0,0.0,44.0,237.0,122.0,0.0,0.0,0.0,0.0
2026,,,9E,DTW,CVG,2.0,42.0,0.0,53.0,229.0,0.0,0.0,42.0,0.0,0.0
2026,,,UA,ORD,LAX,34.0,27.0,0.0,226.0,1744.0,12.0,0.0,0.0,0.0,15.0
2026,,,AA,DFW,BOS,33.0,29.0,0.0,183.0,1562.0,29.0,0.0,0.0,0.0,0.0
2026,,,DL,ONT,ATL,4.0,-8.0,0.0,206.0,1900.0,,,,,
2026,,,AS,OGG,LAX,18.0,57.0,0.0,276.0,2485.0,39.0,0.0,0.0,0.0,18.0
2026,,,B6,BOS,RSW,8.0,-7.0,0.0,187.0,1249.0,,,,,
2026,,,WN,BWI,BDL,14.0,9.0,0.0,50.0,283.0,,,,,
2026,,,WN,AMA,LAS,47.0,43.0,0.0,115.0,759.0,4.0,0.0,0.0,0.0,39.0
2026,,,WN,IND,DAL,162.0,137.0,0.0,108.0,755.0,3.0,0.0,0.0,0.0,134.0
2026,,,MQ,DSM,ORD,53.0,30.0,0.0,52.0,299.0,30.0,0.0,0.0,0.0,0.0
2026,,,DL,MSP,EWR,33.0,40.0,0.0,123.0,1008.0,0.0,33.0,7.0,0.0,0.0
2026,,,DL,SLC,PHL,85.0,114.0,0.0,240.0,1927.0,85.0,0.0,29.0,0.0,0.0
2026,,,OO,MSP,ORD,19.0,14.0,0.0,64.0,334.0,,,,,
2026,,,B6,PBI,EWR,7.0,9.0,0.0,136.0,1024.0,,,,,
2026,,,NK,FLL,SJU,36.0,24.0,0.0,121.0,1046.0,2.0,0.0,1.0,0.0,21.0
2026,,,DL,ATL,PBI,40.0,41.0,0.0,93.0,545.0,0.0,0.0,1.0,0.0,40.0
2026,,,OO,DTW,TVC,157.0,148.0,0.0,43.0,207.0,148.0,0.0,0.0,0.0,0.0
2026,,,DL,DEN,BOS,18.0,-3.0,0.0,191.0,1754.0,,,,,
2026,,,WN,LAS,ELP,36.0,28.0,0.0,75.0,584.0,0.0,0.0,0.0,0.0,28.0
2026,,,DL,SEA,MSP,19.0,26.0,0.0,166.0,1399.0,0.0,0.0,7.0,0.0,19.0
2026,,,9E,DTW,DSM,87.0,66.0,0.0,87.0,534.0,66.0,0.0,0.0,0.0,0.0
2026,,,YX,PIT,DCA,144.0,138.0,0.0,51.0,204.0,0.0,0.0,138.0,0.0,0.0
2026,,,UA,IAH,MSY,1.0,-7.0,0.0,45.0,305.0,,,,,
2026,,,PT,CLT,GNV,29.0,26.0,0.0,63.0,388.0,26.0,0.0,0.0,0.0,0.0
2026,,,DL,IAH,SLC,4.0,10.0,0.0,167.0,1195.0,,,,,
2026,,,OO,MSP,GRB,17.0,20.0,0.0,46.0,252.0,0.0,17.0,3.0,0.0,0.0
2026,,,AS,LAX,LAS,1.0,-13.0,0.0,42.0,236.0,,,,,
2026,,,WN,DAL,BNA,7.0,2.0,0.0,81.0,623.0,,,,,
2026,,,UA,IAH,EWR,11.0,2.0,0.0,170.0,1400.0,,,,,
2026,,,WN,LAS,BOI,9.0,-11.0,0.0,75.0,519.0,,,,,
2026,,,AS,PHX,PDX,77.0,69.0,0.0,143.0,1010.0,0.0,0.0,0.0,0.0,69.0
2026,,,AS,PSG,WRG,23.0,19.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,19.0
2026,,,WN,DEN,HOU,5.0,10.0,0.0,119.0,883.0,,,,,
2026,,,AA,CLT,SJU,20.0,-3.0,0.0,179.0,1475.0,,,,,
2026,,,AA,CLT,BUF,3.0,-13.0,0.0,76.0,546.0,,,,,
2026,,,WN,HOU,SAN,3.0,-15.0,0.0,174.0,1313.0,,,,,
2026,,,YX,DCA,IND,3.0,-10.0,0.0,84.0,500.0,,,,,
2026,,,AA,ORD,LGA,12.0,56.0,0.0,100.0,733.0,7.0,0.0,44.0,0.0,5.0
2026,,,AA,DFW,PHL,1.0,-17.0,0.0,147.0,1303.0,,,,,
2026,,,YX,DTW,EWR,14.0,6.0,0.0,72.0,488.0,,,,,
2026,,,UA,ORD,MSP,9.0,19.0,0.0,64.0,334.0,0.0,9.0,10.0,0.0,0.0
2026,,,WN,DEN,ABQ,55.0,48.0,0.0,55.0,349.0,0.0,0.0,0.0,0.0,48.0
2026,,,UA,EWR,MCO,108.0,169.0,0.0,172.0,937.0,108.0,0.0,61.0,0.0,0.0
2026,,,AA,PHX,SMF,12.0,4.0,0.0,95.0,647.0,,,,,
2026,,,WN,FLL,MCI,120.0,104.0,0.0,174.0,1242.0,2.0,0.0,0.0,0.0,102.0
2026,,,WN,HRL,HOU,16.0,-6.0,0.0,40.0,277.0,,,,,
2026,,,B6,BOS,RSW,26.0,29.0,0.0,199.0,1249.0,26.0,0.0,3.0,0.0,0.0
2026,,,AS,PDX,OGG,3.0,-15.0,0.0,338.0,2561.0,,,,,
2026,,,UA,TPA,EWR,79.0,119.0,0.0,131.0,997.0,11.0,0.0,40.0,0.0,68.0
2026,,,AA,PBI,CLT,55.0,52.0,0.0,93.0,590.0,0.0,0.0,0.0,0.0,52.0
2026,,,DL,SFO,JFK,15.0,-12.0,0.0,298.0,2586.0,,,,,
2026,,,OH,DCA,ALB,52.0,72.0,0.0,50.0,318.0,0.0,52.0,20.0,0.0,0.0
2026,,,OO,FWA,ORD,28.0,26.0,0.0,36.0,157.0,0.0,0.0,0.0,0.0,26.0
2026,,,AS,SEA,BUR,29.0,10.0,0.0,124.0,937.0,,,,,
2026,,,UA,IAD,DEN,9.0,42.0,0.0,207.0,1452.0,9.0,0.0,33.0,0.0,0.0
2026,,,AA,LAS,LAX,570.0,592.0,0.0,40.0,236.0,1.0,0.0,22.0,0.0,569.0
2026,,,WN,MIA,STL,31.0,25.0,0.0,157.0,1068.0,13.0,0.0,0.0,0.0,12.0
2026,,,WN,TPA,DEN,6.0,-7.0,0.0,217.0,1506.0,,,,,
2026,,,AA,CLT,DSM,150.0,135.0,0.0,121.0,815.0,0.0,0.0,0.0,0.0,135.0
2026,,,DL,DFW,DTW,5.0,6.0,0.0,121.0,986.0,,,,,
2026,,,AS,SEA,FAI,16.0,0.0,0.0,201.0,1533.0,,,,,
2026,,,B6,BOS,LAX,1.0,23.0,0.0,390.0,2611.0,1.0,0.0,22.0,0.0,0.0
2026,,,B6,RSW,MHT,37.0,46.0,0.0,179.0,1271.0,7.0,0.0,9.0,0.0,30.0
2026,,,OO,LAX,PRC,31.0,18.0,0.0,51.0,346.0,0.0,0.0,0.0,0.0,18.0
2026,,,WN,MCO,DEN,10.0,-1.0,0.0,225.0,1547.0,,,,,
2026,,,AA,MIA,LAX,34.0,12.0,0.0,315.0,2342.0,,,,,
2026,,,DL,ATL,SFO,6.0,1.0,0.0,292.0,2139.0,,,,,
2026,,,DL,MSP,SLC,8.0,32.0,0.0,154.0,991.0,8.0,0.0,24.0,0.0,0.0
2026,,,OO,SAN,SBP,28.0,13.0,0.0,46.0,263.0,,,,,
2026,,,AA,DFW,SFO,10.0,6.0,0.0,206.0,1464.0,,,,,
2026,,,WN,LAS,SJC,1.0,0.0,0.0,66.0,386.0,,,,,
2026,,,UA,IAD,LAS,8.0,-9.0,0.0,292.0,2065.0,,,,,
2026,,,OO,SUX,DEN,18.0,5.0,0.0,86.0,466.0,,,,,
2026,,,DL,GRR,MSP,10.0,6.0,0.0,63.0,408.0,,,,,
2026,,,WN,ALB,MCO,21.0,27.0,0.0,162.0,1073.0,21.0,0.0,6.0,0.0,0.0
2026,,,DL,SLC,RNO,6.0,-5.0,0.0,61.0,422.0,,,,,
2026,,,YV,IAH,LGA,96.0,85.0,0.0,169.0,1416.0,0.0,0.0,85.0,0.0,0.0
2026,,,AS,MCO,SFO,7.0,46.0,0.0,353.0,2446.0,0.0,0.0,39.0,0.0,7.0
2026,,,AS,BRW,ANC,18.0,11.0,0.0,96.0,725.0,,,,,
2026,,,YV,IAH,CLE,34.0,21.0,0.0,134.0,1091.0,13.0,0.0,0.0,0.0,8.0
2026,,,G7,EWR,CVG,15.0,51.0,0.0,109.0,569.0,15.0,0.0,36.0,0.0,0.0
2026,,,OO,SLC,HLN,2.0,0.0,0.0,67.0,402.0,,,,,
2026,,,AA,DFW,BDL,15.0,2.0,0.0,164.0,1471.0,,,,,
2026,,,WN,DAL,ONT,25.0,-4.0,0.0,155.0,1200.0,,,,,
2026,,,UA,LGA,ORD,154.0,153.0,0.0,122.0,733.0,0.0,0.0,0.0,0.0,153.0
2026,,,AA,SLC,DFW,187.0,185.0,0.0,127.0,989.0,185.0,0.0,0.0,0.0,0.0
2026,,,WN,LAS,BUR,10.0,8.0,0.0,47.0,223.0,,,,,
2026,,,AA,SAN,PHL,58.0,39.0,0.0,263.0,2370.0,8.0,0.0,0.0,0.0,31.0
2026,,,OH,MHT,DCA,2.0,-4.0,0.0,85.0,406.0,,,,,
2026,,,DL,ATL,CLT,10.0,-1.0,0.0,42.0,226.0,,,,,
2026,,,YV,IAH,HDN,4.0,-15.0,0.0,155.0,985.0,,,,,
2026,,,WN,BOS,DEN,4.0,-1.0,0.0,260.0,1754.0,,,,,
2026,,,G4,PIA,AZA,134.0,158.0,0.0,203.0,1312.0,0.0,28.0,24.0,0.0,106.0
2026,,,WN,SJC,AUS,2.0,-1.0,0.0,178.0,1476.0,,,,,
2026,,,WN,PHX,RNO,89.0,101.0,0.0,94.0,601.0,89.0,0.0,12.0,0.0,0.0
2026,,,DL,DTW,MSP,76.0,86.0,0.0,95.0,528.0,76.0,0.0,10.0,0.0,0.0
2026,,,AA,MIA,SJU,104.0,119.0,0.0,118.0,1045.0,0.0,0.0,17.0,0.0,102.0
2026,,,WN,IND,BWI,24.0,31.0,0.0,67.0,516.0,15.0,0.0,7.0,0.0,9.0
2026,,,UA,DEN,EWR,6.0,6.0,0.0,195.0,1605.0,,,,,
2026,,,NK,FLL,LAS,23.0,-21.0,0.0,273.0,2173.0,,,,,
2026,,,WN,FLL,MSY,10.0,11.0,0.0,102.0,673.0,,,,,
2026,,,UA,BOS,EWR,88.0,88.0,0.0,48.0,200.0,0.0,0.0,88.0,0.0,0.0
2026,,,WN,LAS,OAK,57.0,38.0,0.0,64.0,407.0,19.0,0.0,0.0,0.0,19.0
2026,,,PT,PHL,SAV,23.0,4.0,0.0,97.0,630.0,,,,,
2026,,,UA,IAH,SFO,2.0,2.0,0.0,224.0,1635.0,,,,,
2026,,,AA,SJC,DFW,28.0,37.0,0.0,190.0,1438.0,3.0,0.0,9.0,0.0,25.0
2026,,,AS,SEA,MSY,6.0,-28.0,0.0,218.0,2086.0,,,,,
2026,,,OO,IDA,SEA,2.0,-3.0,0.0,92.0,566.0,,,,,
2026,,,9E,GRR,DTW,15.0,18.0,0.0,28.0,120.0,15.0,0.0,3.0,0.0,0.0
2026,,,AA,DFW,MCO,5.0,2.0,0.0,120.0,985.0,,,,,
2026,,,DL,DTW,IND,7.0,16.0,0.0,44.0,231.0,7.0,0.0,9.0,0.0,0.0
2026,,,YX,JFK,IND,32.0,14.0,0.0,111.0,665.0,,,,,
2026,,,MQ,ABI,DFW,23.0,15.0,0.0,36.0,158.0,0.0,0.0,0.0,0.0,15.0
2026,,,DL,JFK,ATL,1.0,-19.0,0.0,117.0,760.0,,,,,
2026,,,AA,TPA,MIA,20.0,33.0,0.0,50.0,204.0,7.0,0.0,13.0,0.0,13.0
2026,,,WN,MCO,RSW,2.0,9.0,0.0,39.0,133.0,,,,,
2026,,,MQ,BNA,MIA,4.0,-9.0,0.0,108.0,806.0,,,,,
2026,,,UA,DEN,SBA,2.0,-12.0,0.0,134.0,916.0,,,,,
2026,,,B6,SYR,MCO,18.0,19.0,0.0,157.0,1053.0,18.0,0.0,1.0,0.0,0.0
2026,,,UA,EWR,MIA,16.0,6.0,0.0,163.0,1085.0,,,,,
2026,,,WN,MCO,DAL,18.0,15.0,0.0,159.0,973.0,0.0,0.0,0.0,0.0,15.0
2026,,,UA,LAS,DEN,17.0,8.0,0.0,87.0,628.0,,,,,
2026,,,DL,ATL,SMF,13.0,16.0,0.0,293.0,2092.0,0.0,0.0,16.0,0.0,0.0
2026,,,AA,DFW,BNA,15.0,7.0,0.0,76.0,631.0,,,,,
2026,,,AA,CHS,MIA,36.0,9.0,0.0,69.0,489.0,,,,,
2026,,,OO,DEN,GSP,33.0,22.0,0.0,156.0,1278.0,22.0,0.0,0.0,0.0,0.0
2026,,,AA,LGA,CLT,3.0,-14.0,0.0,97.0,544.0,,,,,
2026,,,G7,EWR,GSO,1.0,-27.0,0.0,66.0,445.0,,,,,
2026,,,C5,IAH,GPT,39.0,24.0,0.0,55.0,377.0,0.0,0.0,0.0,0.0,24.0
2026,,,AS,SEA,DEN,36.0,20.0,0.0,121.0,1024.0,0.0,0.0,0.0,0.0,20.0
2026,,,WN,SFO,DEN,10.0,5.0,0.0,120.0,967.0,,,,,
2026,,,OH,ECP,DFW,33.0,21.0,0.0,112.0,685.0,0.0,0.0,0.0,0.0,21.0
2026,,,DL,ATL,SEA,53.0,43.0,0.0,304.0,2182.0,41.0,0.0,0.0,0.0,2.0
2026,,,G4,BLV,GUF,13.0,-4.0,0.0,77.0,582.0,,,,,
2026,,,DL,SLC,SAT,1.0,-12.0,0.0,140.0,1087.0,,,,,
2026,,,DL,MCO,LAX,29.0,21.0,0.0,317.0,2218.0,21.0,0.0,0.0,0.0,0.0
2026,,,AA,PHX,PHL,19.0,-1.0,0.0,218.0,2076.0,,,,,
2026,,,UA,RNO,DEN,42.0,24.0,0.0,102.0,804.0,24.0,0.0,0.0,0.0,0.0
2026,,,AA,CLT,MCO,4.0,8.0,0.0,80.0,468.0,,,,,
2026,,,AS,PHX,PDX,4.0,-11.0,0.0,140.0,1010.0,,,,,
2026,,,OO,MSP,MKE,4.0,-27.0,0.0,51.0,297.0,,,,,
2026,,,9E,DSM,DTW,34.0,12.0,0.0,66.0,534.0,,,,,
2026,,,YX,DCA,BNA,158.0,132.0,0.0,86.0,562.0,0.0,0.0,0.0,0.0,132.0
2026,,,AA,BUR,DFW,9.0,-7.0,0.0,145.0,1231.0,,,,,
2026,,,UA,BNA,EWR,75.0,70.0,0.0,105.0,748.0,0.0,0.0,70.0,0.0,0.0
2026,,,B6,JFK,PIT,23.0,18.0,0.0,73.0,340.0,18.0,0.0,0.0,0.0,0.0
2026,,,YX,ORD,EWR,82.0,53.0,0.0,88.0,719.0,8.0,0.0,0.0,0.0,45.0
2026,,,WN,DEN,BZN,15.0,12.0,0.0,89.0,524.0,,,,,
2026,,,WN,SRQ,HOU,1.0,-6.0,0.0,123.0,789.0,,,,,
2026,,,WN,BWI,RSW,3.0,-15.0,0.0,130.0,919.0,,,,,
2026,,,DL,AUS,JFK,92.0,63.0,0.0,168.0,1521.0,1.0,0.0,0.0,0.0,62.0
2026,,,B6,DCA,BOS,82.0,71.0,0.0,62.0,399.0,25.0,0.0,0.0,0.0,46.0
2026,,,AA,LAX,MIA,10.0,-9.0,0.0,240.0,2342.0,,,,,
2026,,,AS,SAN,HNL,31.0,26.0,0.0,351.0,2614.0,26.0,0.0,0.0,0.0,0.0
2026,,,AA,ATL,DFW,111.0,97.0,0.0,114.0,731.0,0.0,0.0,0.0,0.0,97.0
2026,,,UA,DEN,EUG,11.0,9.0,0.0,146.0,996.0,,,,,
2026,,,AA,PHL,ORD,5.0,-13.0,0.0,114.0,678.0,,,,,
2026,,,AS,HNL,LAS,8.0,-8.0,0.0,302.0,2762.0,,,,,
2026,,,DL,ATL,JFK,45.0,49.0,0.0,111.0,760.0,45.0,0.0,4.0,0.0,0.0
2026,,,WN,RSW,BWI,32.0,13.0,0.0,109.0,919.0,,,,,
2026,,,AA,DFW,PIT,41.0,23.0,0.0,115.0,1067.0,0.0,0.0,0.0,0.0,23.0
2026,,,WN,STL,RSW,4.0,-14.0,0.0,118.0,979.0,,,,,
2026,,,WN,BWI,SLC,12.0,14.0,0.0,276.0,1865.0,,,,,
2026,,,WN,ATL,DEN,68.0,64.0,0.0,182.0,1199.0,0.0,0.0,0.0,0.0,64.0
2026,,,UA,LAX,EWR,27.0,-1.0,0.0,264.0,2454.0,,,,,
2026,,,AA,PBI,CLT,36.0,32.0,0.0,93.0,590.0,0.0,0.0,0.0,0.0,32.0
2026,,,WN,DEN,DTW,1.0,-6.0,0.0,131.0,1123.0,,,,,
2026,,,WN,MCO,AUS,7.0,10.0,0.0,159.0,994.0,,,,,
2026,,,PT,CLT,FLO,2.0,4.0,0.0,26.0,99.0,,,,,
2026,,,G4,PGD,OMA,6.0,-1.0,0.0,187.0,1269.0,,,,,
2026,,,WN,ALB,BWI,41.0,48.0,0.0,64.0,288.0,10.0,0.0,7.0,0.0,31.0
2026,,,AA,TPA,ORD,838.0,816.0,0.0,142.0,1012.0,0.0,0.0,0.0,0.0,816.0
2026,,,UA,DEN,OMA,10.0,0.0,0.0,63.0,472.0,,,,,
2026,,,UA,ORD,PHL,12.0,11.0,0.0,87.0,678.0,,,,,
2026,,,AA,IAH,PHL,1.0,-1.0,0.0,170.0,1325.0,,,,,
2026,,,YV,BTR,IAH,19.0,1.0,0.0,56.0,253.0,,,,,
2026,,,WN,ABQ,LAS,164.0,157.0,0.0,79.0,486.0,0.0,0.0,5.0,0.0,152.0
2026,,,UA,ORD,SMF,23.0,0.0,0.0,236.0,1781.0,,,,,
2026,,,AS,SEA,SMF,6.0,5.0,0.0,88.0,605.0,,,,,
2026,,,DL,OMA,ATL,15.0,-12.0,0.0,99.0,821.0,,,,,
2026,,,AA,ATL,DFW,5.0,-3.0,0.0,116.0,731.0,,,,,
2026,,,OH,PHL,IND,2.0,-2.0,0.0,95.0,588.0,,,,,
2026,,,AA,CHS,CLT,69.0,72.0,0.0,33.0,168.0,61.0,0.0,3.0,0.0,8.0
2026,,,DL,ATL,TPA,46.0,35.0,0.0,61.0,406.0,3.0,0.0,0.0,0.0,32.0
2026,,,B6,STT,SJU,3.0,-1.0,0.0,25.0,68.0,,,,,
2026,,,DL,ATL,PBI,2.0,-8.0,0.0,81.0,545.0,,,,,
2026,,,WN,LAS,BZN,23.0,13.0,0.0,94.0,701.0,,,,,
2026,,,DL,BNA,SLC,1.0,-12.0,0.0,205.0,1404.0,,,,,
2026,,,DL,MCI,ATL,8.0,13.0,0.0,84.0,692.0,,,,,
2026,,,AA,DFW,MFE,9.0,7.0,0.0,79.0,469.0,,,,,
2026,,,AS,KOA,SFO,11.0,-4.0,0.0,282.0,2368.0,,,,,
2026,,,DL,JFK,HNL,2.0,-53.0,0.0,608.0,4983.0,,,,,
2026,,,QX,OTZ,ANC,1.0,13.0,0.0,85.0,549.0,,,,,
2026,,,G4,TYS,FLL,77.0,83.0,0.0,95.0,709.0,0.0,0.0,14.0,0.0,69.0
2026,,,OH,HPN,CLT,18.0,50.0,0.0,91.0,564.0,7.0,11.0,32.0,0.0,0.0
2026,,,OO,LAX,SEA,29.0,14.0,0.0,122.0,954.0,,,,,
2026,,,DL,SEA,SLC,86.0,73.0,0.0,84.0,689.0,73.0,0.0,0.0,0.0,0.0
2026,,,DL,SLC,PDX,24.0,7.0,0.0,91.0,630.0,,,,,
2026,,,WN,HOU,MSY,15.0,7.0,0.0,46.0,303.0,,,,,
2026,,,YX,LGA,IND,13.0,-6.0,0.0,105.0,660.0,,,,,
2026,,,OO,DLH,MSP,9.0,-16.0,0.0,35.0,144.0,,,,,
2026,,,WN,LAX,DAL,14.0,7.0,0.0,150.0,1246.0,,,,,
2026,,,UA,MCO,EWR,52.0,42.0,0.0,130.0,937.0,42.0,0.0,0.0,0.0,0.0
2026,,,OO,MSP,OKC,107.0,105.0,0.0,106.0,694.0,105.0,0.0,0.0,0.0,0.0
2026,,,WN,LAS,LAX,6.0,-5.0,0.0,47.0,236.0,,,,,
2026,,,AA,CLT,DEN,88.0,83.0,0.0,201.0,1337.0,0.0,0.0,0.0,0.0,83.0
2026,,,NK,MCO,MYR,75.0,57.0,0.0,51.0,388.0,0.0,0.0,0.0,0.0,57.0
2026,,,WN,BNA,BDL,3.0,-18.0,0.0,102.0,852.0,,,,,
2026,,,WN,OGG,KOA,1.0,-1.0,0.0,23.0,84.0,,,,,
2026,,,WN,BNA,STL,7.0,6.0,0.0,51.0,272.0,,,,,
2026,,,WN,MCO,ROC,2.0,-18.0,0.0,126.0,1033.0,,,,,
2026,,,PT,CLT,ORF,29.0,20.0,0.0,44.0,290.0,1.0,0.0,0.0,0.0,19.0
2026,,,OH,DCA,ATL,170.0,159.0,0.0,86.0,547.0,115.0,0.0,0.0,0.0,44.0
2026,,,UA,FCA,DEN,18.0,-18.0,0.0,88.0,752.0,,,,,
2026,,,PT,PHL,SYR,21.0,14.0,0.0,47.0,228.0,,,,,
2026,,,DL,SLC,LAX,2.0,-5.0,0.0,89.0,590.0,,,,,
2026,,,9E,CHO,ATL,6.0,4.0,0.0,79.0,457.0,,,,,
2026,,,DL,TPA,DTW,7.0,-1.0,0.0,137.0,983.0,,,,,
2026,,,WN,HOU,DAL,7.0,6.0,0.0,40.0,239.0,,,,,
2026,,,WN,BNA,CVG,24.0,10.0,0.0,39.0,230.0,,,,,
2026,,,UA,ORD,DEN,13.0,-27.0,0.0,115.0,888.0,,,,,
2026,,,AA,MIA,CLT,1.0,2.0,0.0,99.0,650.0,,,,,
2026,,,WN,LGA,MDW,2.0,40.0,0.0,115.0,725.0,0.0,0.0,40.0,0.0,0.0
2026,,,C5,ROA,IAD,152.0,138.0,0.0,36.0,177.0,0.0,0.0,0.0,0.0,138.0
2026,,,DL,ATL,DTW,41.0,23.0,0.0,86.0,594.0,0.0,0.0,0.0,0.0,23.0
2026,,,OO,ORD,ASE,94.0,103.0,0.0,182.0,1013.0,94.0,0.0,9.0,0.0,0.0
2026,,,YX,JAX,IAD,11.0,15.0,0.0,106.0,631.0,11.0,0.0,4.0,0.0,0.0
2026,,,DL,ATL,EYW,53.0,62.0,0.0,82.0,646.0,10.0,0.0,9.0,0.0,43.0
2026,,,UA,SLC,IAD,8.0,12.0,0.0,200.0,1827.0,,,,,
2026,,,9E,DLH,MSP,101.0,81.0,0.0,37.0,144.0,0.0,0.0,0.0,0.0,81.0
2026,,,QX,SEA,RDM,15.0,11.0,0.0,40.0,228.0,,,,,
2026,,,AA,MIA,CLT,33.0,25.0,0.0,100.0,650.0,22.0,0.0,0.0,0.0,3.0
2026,,,WN,PHX,SJC,6.0,-8.0,0.0,90.0,621.0,,,,,
2026,,,9E,XNA,ATL,2.0,-14.0,0.0,79.0,589.0,,,,,
2026,,,9E,TRI,ATL,39.0,46.0,0.0,51.0,227.0,0.0,0.0,7.0,0.0,39.0
2026,,,UA,IAH,DCA,4.0,0.0,0.0,151.0,1208.0,,,,,
2026,,,AA,MRY,DFW,6.0,-13.0,0.0,168.0,1430.0,,,,,
2026,,,F9,PHL,DTW,68.0,74.0,0.0,87.0,453.0,68.0,0.0,6.0,0.0,0.0
2026,,,WN,PHX,OAK,422.0,418.0,0.0,110.0,646.0,418.0,0.0,0.0,0.0,0.0
2026,,,MQ,TLH,MIA,4.0,23.0,0.0,64.0,402.0,3.0,0.0,19.0,0.0,1.0
2026,,,AA,DFW,EGE,32.0,65.0,0.0,110.0,721.0,1.0,0.0,33.0,0.0,31.0
2026,,,AA,BOI,DFW,2.0,21.0,0.0,152.0,1272.0,0.0,0.0,19.0,0.0,2.0
2026,,,WN,DAL,CLT,39.0,29.0,0.0,99.0,926.0,29.0,0.0,0.0,0.0,0.0
2026,,,WN,SMF,BNA,3.0,-11.0,0.0,210.0,1917.0,,,,,
2026,,,DL,SRQ,ATL,5.0,2.0,0.0,74.0,444.0,,,,,
2026,,,UA,DEN,SAN,7.0,31.0,0.0,126.0,853.0,7.0,0.0,24.0,0.0,0.0
2026,,,WN,LAS,BWI,28.0,15.0,0.0,235.0,2106.0,7.0,0.0,0.0,0.0,8.0
2026,,,QX,SEA,BIL,17.0,9.0,0.0,85.0,664.0,,,,,
2026,,,DL,SEA,LAX,7.0,16.0,0.0,133.0,954.0,7.0,0.0,9.0,0.0,0.0
2026,,,F9,CVG,ATL,39.0,42.0,0.0,70.0,373.0,0.0,0.0,3.0,0.0,39.0
2026,,,AA,LAX,LAS,148.0,139.0,0.0,44.0,236.0,24.0,0.0,0.0,0.0,115.0
2026,,,AA,ORD,SAN,101.0,102.0,0.0,240.0,1723.0,71.0,0.0,1.0,0.0,30.0
2026,,,QX,SEA,IDA,9.0,-4.0,0.0,74.0,566.0,,,,,
2026,,,WN,DEN,MSP,12.0,6.0,0.0,92.0,680.0,,,,,
2026,,,AA,BOS,MCO,87.0,78.0,0.0,168.0,1121.0,0.0,18.0,0.0,0.0,60.0
2026,,,MQ,ORD,SAT,9.0,45.0,0.0,177.0,1041.0,0.0,9.0,36.0,0.0,0.0
2026,,,WN,HOU,MCO,12.0,-6.0,0.0,99.0,849.0,,,,,
2026,,,UA,OKC,DEN,5.0,17.0,0.0,79.0,495.0,0.0,0.0,17.0,0.0,0.0
2026,,,OO,SFO,PSP,12.0,5.0,0.0,71.0,421.0,,,,,
2026,,,OO,DTW,MSN,188.0,207.0,0.0,61.0,311.0,0.0,0.0,207.0,0.0,0.0
2026,,,MQ,BIL,DFW,12.0,17.0,0.0,133.0,1081.0,5.0,0.0,5.0,0.0,7.0
2026,,,AA,DFW,OMA,5.0,15.0,0.0,92.0,583.0,5.0,0.0,10.0,0.0,0.0
2026,,,OO,ORD,ICT,17.0,3.0,0.0,97.0,588.0,,,,,
2026,,,UA,DEN,LGA,72.0,39.0,0.0,170.0,1620.0,5.0,0.0,0.0,0.0,34.0
2026,,,DL,IAH,MSP,23.0,2.0,0.0,125.0,1034.0,,,,,
2026,,,OH,MHT,CLT,60.0,35.0,0.0,126.0,738.0,13.0,0.0,0.0,0.0,22.0
2026,,,DL,LGA,DEN,55.0,74.0,0.0,265.0,1620.0,55.0,0.0,19.0,0.0,0.0
2026,,,WN,FLL,CMH,12.0,36.0,0.0,116.0,973.0,12.0,0.0,24.0,0.0,0.0
2026,,,DL,BOS,SEA,87.0,60.0,0.0,324.0,2496.0,60.0,0.0,0.0,0.0,0.0
2026,,,B6,SJU,BDL,221.0,188.0,0.0,208.0,1666.0,62.0,0.0,0.0,0.0,126.0
2026,,,WN,BUF,BNA,12.0,29.0,0.0,104.0,633.0,7.0,0.0,17.0,0.0,5.0
2026,,,F9,JFK,ATL,148.0,148.0,0.0,146.0,760.0,148.0,0.0,0.0,0.0,0.0
2026,,,AA,PHL,RSW,119.0,98.0,0.0,149.0,993.0,98.0,0.0,0.0,0.0,0.0
2026,,,DL,MSP,IND,16.0,56.0,0.0,77.0,503.0,16.0,0.0,40.0,0.0,0.0
